0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-73,-73,-72,-73,-72,-72,-73,-72,-71,-71,-71,-71,-72,-72,-67,-68,-68,-72,-71,-70,-73,-72,-74,-73,-69,-68,-64,-71,-73,-70,-74,-71,-72,-72,-66,-67,-72,-71,-67,-72,-72,-73,-70,-68,-72,0,-74,-72,0,-67,0.51,3.12
-71,-71,-71,-73,-72,-72,-66,-70,-68,-72,-69,-71,-68,-65,-72,-67,-71,-70,-69,-72,-65,-72,-70,-71,-66,-67,-65,-68,-61,-68,-66,-69,-68,-67,-66,-65,-62,0,0,-63,-66,0,-66,0,-63,-70,-72,-66,-72,-73,1.9,3.12
-71,-72,-73,-72,-73,-73,-70,-70,-72,-73,-73,-73,-74,-69,-71,-72,-72,-73,-68,-69,-73,-69,-72,-74,-72,-67,-71,-73,-71,-70,-73,-73,-68,-73,-71,-72,-73,-70,-70,-70,-65,-68,-71,-73,-73,-72,-67,-73,-73,-72,0.26,2.31
-72,-64,-68,-49,-64,-64,-62,-73,-58,-21,-62,-61,-41,0,-63,-20,-64,-35,-52,-67,-20,-20,-20,-46,-59,-20,0,-63,0,-20,-20,-20,-20,-58,-68,-67,-20,-20,-70,-62,-53,-59,-47,-61,-29,-63,-62,-66,-69,-69,4.62,2.05
-65,-67,-63,-61,-66,-63,-63,-66,-70,0,-60,-58,-27,-68,-60,-66,-56,-58,-54,-61,-61,-46,-57,-51,-62,-49,-51,-58,-20,-55,-45,-51,-20,-20,-44,-49,-53,-20,-66,-28,-54,-41,-20,-20,-54,-64,-66,-55,-65,-57,4.85,3.37
-60,-61,-61,-68,-63,-57,-47,-59,-64,-63,-56,-64,-63,-60,-66,-20,-66,-62,0,-58,0,-55,-60,-58,-70,-63,-20,-60,-65,-20,-60,-55,-54,-61,-60,-66,-62,-50,-72,-68,-67,-66,-59,-70,-63,-66,-65,-64,-69,-67,3.69,1.86
-73,-67,-72,-70,-73,-70,-73,-72,-73,-72,-71,-73,-68,-71,-65,-73,-69,-67,-72,-72,-70,-69,-72,-69,-70,-73,-71,-70,-65,-74,-73,-74,-70,0,0,-70,-70,0,0,-69,-70,-70,0,-69,-70,-71,-72,-70,-73,-74,0.8,2.06
-73,-66,-69,-74,-71,-72,-71,-71,-70,-70,-70,-69,-67,-68,-71,-69,-66,-67,-67,-66,-73,-62,-67,-66,-64,-67,-62,-61,-70,-66,-65,-67,-53,-65,-71,-65,-64,-47,-63,-55,-57,-64,-71,-68,-64,0,-64,-54,-71,0,2.79,4.19
-69,0,0,-68,-72,-63,-66,-71,-71,-66,-69,-20,-59,-58,-65,-67,-64,-59,-62,-67,-60,-63,-67,-64,-65,-69,-63,-66,-62,-64,-66,-67,-63,-63,-41,-72,-52,-61,-66,-64,-59,-72,-61,-64,-71,-67,-56,0,-62,-56,2.82,2.67
-73,-69,-73,-74,-69,-67,-73,-73,-72,-71,-70,-71,-76,-67,-71,-72,-73,-71,-70,-73,-70,-73,-72,-72,-68,-73,-73,-73,-72,-72,-73,-73,-72,-73,-68,-69,-70,-68,-73,-73,-73,-72,-74,0,-69,-74,-73,-71,-72,-71,0.16,1.55
-71,-71,-68,-66,-68,-68,-73,-73,-69,-71,-73,-71,-61,-71,-71,-69,-68,-66,-72,-71,-74,-71,-70,-69,-69,-67,-65,-69,-71,-71,-68,-70,-71,-70,-73,-71,-71,-67,0,-70,0,-70,0,-70,-73,-70,-75,-73,-74,-67,1.28,2.61
-61,-68,-64,-46,-69,-69,-65,-66,-20,-71,-66,-69,-71,-66,-72,-68,-60,-63,-52,-71,-66,0,-61,-70,-64,-66,-69,-69,-63,-63,-69,-60,-64,-62,-70,-64,-70,-64,-68,-68,-64,-70,-58,-73,-68,-68,-68,-72,-71,-67,2.65,2.45
-72,-70,-71,-69,-73,-73,-72,-69,-71,-72,-73,-73,-72,-70,-69,-74,-72,-70,-73,-71,-67,-71,-73,-73,-72,-72,-74,-70,-75,-67,-71,-69,-72,-70,-68,-68,-66,-71,-67,-64,-70,-71,-68,-65,-66,-72,-69,-68,-59,-66,1.09,4.32
-63,-67,-56,-64,-70,-65,-65,-64,-71,-69,-68,-62,-62,-64,-68,-65,-60,-63,-66,-59,-55,-51,-55,-67,-55,-69,-32,-66,-68,-20,-57,0,-47,-28,-56,-43,-65,-47,-20,-39,-37,-58,-59,-60,-54,-57,-55,-46,-20,-48,4.54,3.53
-70,-55,0,-68,-67,-71,0,-62,-73,-63,-57,-71,-64,-62,-64,-66,-60,-65,-67,-65,-60,-60,-69,-66,-64,-53,-58,-64,-63,-20,-68,-56,-64,-63,-61,-63,-71,-57,-59,-63,-65,-68,-60,0,-68,0,-65,0,-65,0,2.88,2.52
-70,-66,-73,-73,-64,-72,-71,-71,-72,-71,-68,-72,-71,-71,0,-74,-69,0,0,-72,0,-74,-69,-70,-72,-73,-72,-70,-73,-73,-73,-72,-71,-71,-72,-71,-73,-71,-66,-72,-74,-73,-72,-73,-72,-72,-73,-73,-72,-74,0.31,0.86
-73,-71,-64,-71,-71,-74,-74,-67,-73,-74,-72,-69,-72,-71,-73,-73,-70,-70,-66,-70,-66,-69,-69,-66,0,-66,-72,-71,-62,-67,-67,-70,-70,-66,-67,-67,-70,-65,-64,-69,-61,0,-67,-69,-63,-63,-63,-65,-68,-70,2.4,4.48
-71,-72,-71,-74,-71,-74,-72,-70,-69,-73,-73,-71,-71,-68,-71,-73,-70,-72,-73,-71,-68,-72,-73,-69,0,-72,-72,-71,-72,-72,-70,-69,-73,-69,-72,-69,-71,-72,-73,-69,-71,-72,0,0,0,-70,0,-72,-71,0,0.16,2.76
-73,-70,-73,0,-73,-69,-72,-74,-71,-72,-71,-73,-72,-71,-57,-71,-72,-69,-70,-65,-73,-71,-72,-71,-70,-72,-65,-72,-71,-61,-73,-72,-73,-69,-68,-68,-63,-72,-71,-70,-71,-66,-69,-65,-67,-71,-68,-56,-68,-70,1.77,4.22
-69,-69,-73,-72,-69,-71,-70,-72,-74,-72,-69,-70,-72,-72,-72,0,-69,-62,-70,-70,0,0,0,-70,0,0,-73,-71,-71,-68,-73,-67,-72,-72,-74,-68,-73,-73,-71,-74,-74,-72,-66,-73,-70,-73,-71,-73,-69,-71,0.71,0.58
-71,-73,-72,-73,-68,-73,-70,-71,-62,-73,-63,-65,-73,-71,-68,-71,-69,-68,-69,-68,-69,-69,-67,-67,-69,-68,-58,-62,-68,-72,-59,-68,-62,-66,-70,-64,-64,-68,-72,-64,-60,-65,-45,-67,-54,-54,-65,-60,0,-62,2.76,4.59
-72,-72,-74,-73,-73,-70,-74,-72,0,-72,-70,-70,-74,-70,-66,-73,-71,-71,-73,-68,-75,-74,-67,-72,-73,-75,-73,0,-73,-70,-69,-73,-74,-70,-71,-71,-71,-73,-69,-72,-73,-72,-75,-71,0,-72,-71,-73,-70,-72,0.22,2.92
-70,-70,-71,-67,-69,-69,-71,-72,-70,-71,-67,-70,-72,-72,-64,0,-73,-69,-67,-68,-67,-68,-69,-72,-68,-68,-68,-68,-70,-74,-65,-69,-65,-70,-63,-64,-71,-71,-62,-68,-69,-66,-67,-66,-55,-68,-71,-71,-69,-71,2.04,3.37
-70,-65,-67,-68,-69,-70,-70,-64,-71,-67,-66,-68,-65,-69,-59,-64,-66,-70,-69,-62,-68,-69,-67,-72,-68,-72,-63,-71,-66,-63,-63,-70,-70,-70,-67,-65,-65,-62,-67,-73,-71,-69,-66,-70,-72,-74,-74,-69,-74,-72,2.13,0.92
-73,-73,-71,-72,-71,-70,-73,-73,-73,-72,-71,-73,-70,-73,-72,-72,-72,-75,-72,-71,-74,-71,-68,-71,-73,-74,-70,-72,-71,0,0,-70,0,-72,-71,-73,-69,-71,-66,-74,-69,-69,-73,-71,-72,-71,-66,-71,-69,-70,0.89,4.45
-73,-71,-72,-73,-71,-73,-74,-69,-71,-72,-72,-72,-73,-66,-72,-69,-65,-68,-70,-70,-57,-63,-68,-64,-68,-69,-60,-67,-65,-73,-55,-65,-70,-65,-63,0,-52,-60,-64,-52,-56,-48,-58,-67,-61,-48,-52,-61,-62,-65,3.3,4.68
-73,-70,-68,-68,-71,-70,-72,-70,-72,-65,-72,-67,-73,-71,-71,-65,-71,-71,-68,-68,-69,-67,-74,-68,-68,-65,-66,-74,-73,-67,-68,0,-64,-68,-70,-72,-69,-72,-69,-73,-66,-72,-69,-71,-73,-70,-71,-69,-74,-73,1.24,2.85
-71,-73,-69,-70,0,0,0,-74,0,0,-72,-73,-68,-67,-70,-67,-69,-65,-72,-72,-71,-70,-72,-71,-69,-73,-74,-73,-68,-72,-69,-72,-70,-69,-71,-71,-67,-73,-72,-68,-71,-68,-70,-72,-73,-70,-72,-70,-70,-73,0.71,2.49
-70,-69,-73,-70,-64,-68,-68,-70,-67,-71,-67,-55,-70,-66,-73,-73,-71,-71,-68,-72,-70,-73,-68,-70,0,-72,-73,-70,-71,-66,-73,-71,-71,-72,-73,-66,-70,-71,-73,-70,-69,-73,0,-73,-72,-72,-71,-72,-73,-72,1.37,0.59
-73,-72,-73,-72,-71,-74,-71,-73,-73,-70,-73,-74,-72,-72,-73,-71,-72,-72,-72,-71,-70,-70,-67,-72,-73,-72,-73,-71,-71,-68,-73,-68,-74,-73,-69,-73,-74,-67,-71,-72,-73,-72,-71,-70,-71,-73,-71,-73,-72,-71,0.03,4.06
-39,-20,-20,-37,-48,-20,-20,0,-44,-39,-20,-58,0,-54,-48,-20,-20,-57,-20,-56,-46,-49,-51,-67,-62,-68,-48,-53,-66,-70,-58,-66,-68,-44,-67,-61,-68,-69,-72,-64,0,-68,-66,-65,-71,-68,-71,0,-70,-72,4.9,0.55
-64,-20,-61,-69,-63,-51,-47,-60,-66,-62,-59,-51,-67,-62,-54,-59,-60,-57,-56,-68,-40,-68,-63,-57,-66,-67,-69,-70,-65,-71,-69,-67,-60,-65,-69,-70,-69,-63,-72,-70,-69,-74,-68,-67,-70,-69,-70,-68,-73,-71,3.71,0.56
-72,-72,-66,-61,-69,-70,-74,-65,-72,-73,-64,-72,-63,-71,-69,-66,0,-72,-65,-68,0,-72,0,-68,0,0,-60,-62,0,-73,-71,-71,0,0,-64,-63,-71,-73,-72,-68,-69,-69,-68,-71,-65,-70,-75,-71,-70,-74,1.47,1.98
-65,-58,-67,-53,-63,0,-53,-20,-50,-47,-20,-20,-20,-20,-45,-49,-52,-62,-64,-63,-20,-64,-51,-67,-66,-56,-38,-58,-64,-58,-54,-60,-67,-67,-70,-54,-68,-61,-61,0,-65,-65,-70,-68,-67,-63,-72,-71,-64,-73,4.43,0.82
-62,-20,-64,-65,-58,-62,-71,-59,-63,-49,-50,-55,-61,-62,-63,-62,-59,-58,-61,-66,-67,-66,-63,-65,-63,-74,-60,-71,-62,-65,0,-59,0,-69,-68,-68,-64,-66,-74,-64,0,0,-73,-71,-74,-71,-68,-72,-73,-70,3.43,0.08
-66,-69,-68,-69,-72,-71,-69,-65,-68,-67,-71,-55,-52,-66,-64,-69,-69,-66,-54,-64,-66,-66,-59,-65,-67,-57,-61,-56,-20,-60,-20,-58,-20,-58,-61,-49,-20,-20,-20,-20,-49,-58,-59,-20,-62,-63,-56,-59,-54,-67,4.96,3.46
-71,-68,-64,-69,-63,-64,-66,-62,-64,-69,-57,-71,-66,-67,-71,-71,-66,-67,-62,-65,-69,-69,-66,-69,-69,-59,-66,-71,-70,-72,-63,-69,-66,-63,-63,-72,-71,-70,-68,-71,-66,-70,-73,-68,-73,-72,-68,-70,-67,-74,2.04,1.29
-67,-57,-20,-63,-51,-39,-53,-65,-27,-62,-20,-58,-20,-26,-55,-52,-53,-64,-62,-69,-61,-63,-56,-61,-64,-64,-66,-57,-62,-67,-68,-67,-69,-65,-68,-70,-67,-69,-69,-71,-71,-72,-72,-73,-68,-71,-73,-69,-72,-72,3.65,0.48
-71,-72,-73,-72,-71,-71,-73,-71,-72,-73,-73,-71,-71,-71,-72,-72,-71,-74,-71,-72,-69,-72,-67,-74,-68,-72,-70,-73,-73,-68,-68,-67,-70,0,0,0,0,-72,-72,-69,-71,-72,-71,-69,-71,-68,-73,0,-74,-73,0.77,3.64
-68,-39,0,0,0,-64,-53,-52,-43,-63,-64,-20,-53,-61,-66,-45,-59,-50,-20,-20,-31,-20,-50,-60,-20,-52,-20,-61,-20,-53,-50,-59,-39,-59,-64,-61,-65,-70,-64,-58,-54,-55,-68,-50,-69,-71,-72,-70,-72,-62,4.55,1.79
-73,-73,-73,-72,-71,-69,-70,-73,-71,-73,-74,-72,-71,-71,-73,-75,-71,-72,-72,-69,-70,-72,-70,-73,-68,-72,-71,-64,-74,-70,-72,-72,-72,-72,-73,-73,-70,-72,0,-75,0,-74,-74,-70,0,0,-72,-73,-73,-70,0.54,1.95
-72,-74,-66,-66,-72,-70,-65,-71,-73,-69,-68,-70,-60,-66,-69,-66,-70,-70,-71,-57,-69,-66,-60,-59,-61,-70,-60,-67,-66,-61,-61,-52,-55,-61,-20,-60,-65,-52,-63,-60,-51,-58,-48,-50,-20,-57,-54,0,-28,-20,4.19,4.27
-73,-64,-70,-68,-66,-68,-66,-67,-53,-62,-68,-63,-70,0,-70,-66,-67,-55,-72,-70,-41,-70,-68,-65,-69,0,-69,-65,-20,-62,-66,-65,-61,-67,-65,-69,-66,-67,-69,-69,-68,-72,-67,-67,-73,-72,-71,-70,-73,0,2.77,0.82
-71,-72,-68,-60,-66,-68,-67,-72,-73,-69,-60,-72,-71,-70,-55,-67,-68,0,-69,-71,-68,-70,-66,-72,-68,-71,-71,-70,-73,-68,-69,-71,-68,-71,-70,-68,-71,-72,-68,-73,-70,-73,-72,-71,-69,-73,-75,-72,-72,-72,1.45,1.47
-71,-73,-70,-69,-74,-72,-72,-72,-70,-73,-70,-72,-72,-72,-69,-72,-74,-73,-70,-72,-69,-68,-75,-70,-66,-72,-71,-72,-70,-71,-71,-73,-73,-73,-73,-70,-72,-71,-72,-68,-66,-70,-73,-72,-67,-67,-73,-74,-70,-72,0.3,2.63
-72,-72,-73,-71,-72,-71,-73,-62,-69,-71,-72,-73,-71,-63,-68,-70,0,-69,-66,-68,-68,-65,-70,-71,-73,-70,-66,-66,-68,-71,-71,-66,-70,-63,-64,-62,-66,-64,-74,-67,-65,-51,0,0,0,-72,-67,-61,-59,-62,2.51,4.23
-70,-72,-72,-73,-69,-69,-70,-69,-69,-64,-69,-64,-64,-67,-69,-62,-64,-62,-55,-20,-72,-70,-63,-66,-62,-51,-71,-64,-66,-71,0,-61,-64,-69,-33,-53,-57,-20,-20,-56,-59,-56,-20,-58,-44,-41,-20,-53,-29,-58,4.67,4.55
-66,-65,-65,-61,-51,-57,-55,-68,-66,-65,-61,-53,-53,-66,-64,-56,-36,-69,-63,-68,-40,-54,-44,-65,-50,-61,-65,-53,-69,-66,-66,-57,-71,-66,-63,-69,-65,-67,-63,-67,-69,-64,-66,-69,-65,-65,-72,-71,-73,-67,3.04,1.59
-74,-70,-73,-71,-66,-70,-69,-69,-68,-68,-70,-69,-71,-59,-69,-71,-70,-65,-68,-64,-57,-60,-64,-71,-63,-60,-72,-69,-68,-64,-66,-57,-63,-66,0,-44,-43,-63,-63,-62,-67,-65,-66,-69,-65,-60,-59,-61,-69,-72,2.61,3.31
-65,-65,-59,-67,-63,-67,-65,-63,-68,-64,0,-59,-20,-59,-56,0,-58,-47,-21,-20,-20,-20,-20,-20,-64,0,0,-48,-20,0,-20,-20,-53,0,-63,-62,-58,-20,-68,-68,-64,-67,-57,-63,-62,-66,-63,-72,-65,-66,4.67,2.02
-61,-57,-64,0,-53,-51,-44,-51,-65,-56,-39,-54,-57,-66,-65,-67,-53,-63,-54,-25,-69,-64,-64,-60,-56,-68,-66,-63,0,-64,-64,-57,-72,-68,-68,-66,-66,-74,-70,-67,-67,-68,0,-72,0,-70,-71,-71,-73,-72,4.16,0.0
-69,-72,-73,-65,-72,-71,-72,-75,-69,-72,-68,-71,-68,-70,-70,-66,-66,-69,-64,-67,-68,-69,-71,-73,-67,-66,-66,-69,-62,-60,-65,-63,-64,-68,-52,-66,-63,-62,-58,-62,-40,-57,-65,-62,-58,-50,-63,-71,-53,-51,3.64,4.53
-64,-70,-71,-69,-70,-72,-66,-71,-66,-64,-69,-73,-69,-62,-70,-67,-70,-71,-69,-70,-60,-69,-61,-71,-69,-70,-70,-62,-62,-71,-63,-71,-71,-66,-67,-64,-73,-71,-69,-72,-69,-66,-71,-71,-64,-72,-73,-72,-72,-69,1.56,1.89
-66,-69,-65,-70,-70,-64,-63,-61,-69,-66,-73,-68,-61,-61,-70,-64,-68,-69,-57,-66,-65,-62,-70,-64,-64,-59,-60,-65,-20,-64,0,-62,-67,-62,-66,-68,-64,-60,-69,-63,-69,-69,-64,-70,-58,-71,-66,-73,-67,-72,2.75,2.38
-72,-71,-73,-72,-72,-74,-72,-72,-73,-72,-71,-71,-73,-72,-68,-70,-72,-72,-72,-70,-69,-71,-71,-70,-72,-73,-67,-73,-73,0,-69,-69,-71,-71,-72,-72,-69,-71,-71,-70,-69,-71,-71,-71,-73,-73,0,0,-73,0,0.49,3.87
-67,-50,-65,-55,-69,-68,-61,-67,-66,-60,-54,-47,-59,-20,-20,-46,-57,-46,-51,-53,-20,-59,-20,-20,-61,0,-20,-20,-37,-24,-33,-56,-56,-39,-66,-49,-20,-65,-55,-62,-60,-57,-56,-58,-49,-61,-71,-51,-60,-67,4.81,2.26
-60,-70,-59,-69,-68,-64,-67,-61,-39,-59,-61,-70,-62,-55,-58,0,-20,-62,-60,-53,-39,-20,-58,-62,-61,-56,-53,-20,-57,-51,-20,-45,-20,-39,-20,-20,0,-20,-56,-54,-20,-29,-68,-62,-64,-64,-67,-57,-48,-47,4.83,3.18
-71,-66,-72,0,-63,-65,-66,-73,-72,-70,-71,-72,-72,-71,-65,0,-72,-72,-71,-72,-71,-70,-73,-70,-70,-69,-69,-63,-69,-68,-64,-70,-73,-70,-71,-67,-69,-72,-73,-70,-64,-66,-72,-71,-67,-72,-68,-71,-73,-73,1.22,1.86
-73,-73,-72,-73,-68,-73,0,-73,-69,-74,-67,-75,-72,-68,-70,-67,-72,-72,-73,-67,-72,-70,-70,-67,-67,-73,-69,0,-72,-70,-65,-70,-68,-69,-67,-73,-71,-72,-69,-71,-69,-73,-72,-67,-71,-70,-73,-73,-69,-68,0.88,3.2
-71,-71,-68,-71,-68,-72,-67,-67,-71,0,-71,-73,0,-64,-70,-71,0,-67,-72,-62,-70,-69,-68,-65,-66,-70,0,-69,-69,-71,-72,-72,-63,0,0,-68,-71,-66,0,0,0,-68,-72,-68,-68,-74,-73,-66,-72,-72,1.4,2.44
-68,-69,-71,-72,-73,-62,-71,-72,-68,-72,-69,-69,-73,-68,-69,-72,-71,-73,-73,-72,0,0,-68,-70,-65,-71,-68,-71,-74,-71,-71,-72,-71,-73,-72,-67,-73,-68,-73,-74,-71,-73,-74,-75,-73,-72,-72,-73,-72,-73,1.04,0.26
-70,-72,-71,-72,-72,-68,-74,-70,-63,-69,-72,-67,-71,-65,-68,-71,-70,-70,-65,-63,-67,-66,-67,-67,-68,-70,-61,-58,-59,-54,-63,-64,-70,-69,-54,-67,-70,-64,-64,-54,-61,-56,-67,-64,-41,-65,-50,-66,-57,-70,3.36,4.49
-66,-73,-74,-66,-65,-69,-72,-63,-74,-70,-63,-69,-72,-67,-72,-74,-68,-71,-72,-73,-64,-65,-70,-68,-72,-73,-68,-65,-68,-73,-71,-73,-70,-72,-72,-73,-72,-74,-73,-73,-71,-73,-69,-70,-73,-73,-74,-73,-72,-74,0.75,0.06
-66,-73,-70,-72,-70,-65,-66,-70,-69,-66,-71,-67,-71,-68,-69,-53,-63,-68,-58,-63,-66,0,-65,-68,-69,-62,-61,-58,-60,-64,-55,-66,-60,0,-65,-66,-25,-55,-57,-20,-49,-61,-59,-58,-66,-20,0,-57,-66,-66,4.33,4.16
-70,-43,-68,-20,-56,-64,-55,-58,-65,-63,-65,-64,-61,-66,-55,-64,-60,-56,-57,-66,-70,-65,-69,-62,-66,-60,-66,-69,-68,-67,-71,-69,-71,-69,-71,0,-66,-71,-68,-67,-72,-74,-69,-70,-64,-73,0,-71,-71,-73,3.23,0.09
-72,-62,-70,-71,-71,-72,-73,-69,-71,-73,-66,-72,-62,-74,-68,-70,-68,-69,-68,-73,-70,-74,-65,-70,-73,-71,-72,-72,-73,-71,-65,-67,-72,-72,-68,-72,-72,-72,-72,-67,-74,-72,-72,0,0,-71,-70,-73,0,-73,0.79,0.03
-72,-72,-72,-68,0,-69,-61,-70,-74,-69,-67,-71,-73,-69,-72,-72,-72,-68,-69,-70,-63,-71,-71,-70,0,-63,-67,-70,-68,-71,-58,-69,-71,-72,-72,-73,-72,-72,-72,-69,-73,-71,-72,-74,-73,-72,-73,-72,-72,-71,0.84,1.04
0,0,0,-69,-68,-70,-63,0,0,-70,-69,-66,-67,-70,-72,-71,-69,-65,-62,-65,-56,-66,-62,-69,-67,-59,-57,-67,-65,-65,-62,-61,-65,-58,-44,-60,-53,-27,-20,-62,-61,-20,-63,-58,-27,-59,-54,-56,-43,-57,4.32,4.3
-63,-66,-62,-59,0,-49,0,-52,0,-72,-20,-60,-51,-55,-59,-59,-49,-57,-50,-66,-60,-61,-67,-66,-65,-64,-67,-67,-62,-71,-65,-71,-67,-70,-66,-67,-61,-70,-72,-69,-63,-62,-72,-67,-67,-68,-70,-70,-71,-66,3.31,1.05
-65,-69,-61,-62,-64,-64,-66,-54,-64,-59,-66,-68,-66,-64,-69,-64,-53,-63,-68,-63,-71,-66,-71,-72,-66,-68,-62,-69,-69,-70,-69,-68,-73,-68,-73,-67,-69,-73,-68,-73,-73,-74,-72,-71,-72,-69,-67,-73,-72,-73,2.55,0.16
-56,-58,-61,-61,-56,0,-64,-56,-66,-56,-35,-57,-65,-20,-52,-64,0,-63,-57,-60,-53,-44,-59,-65,-65,0,-38,-55,-61,-58,0,-64,0,0,-68,0,-67,-67,-71,-64,-65,-62,-66,0,-69,-71,-71,-73,-72,-73,3.44,1.14
-72,-70,-73,-69,-73,-72,-72,-74,-72,-73,-73,-71,-72,-70,-70,-74,-72,-71,-72,-63,-71,-66,-72,-71,-73,-64,-71,-73,-68,-62,-73,-72,-68,-58,-67,-70,-49,0,-67,0,0,-71,0,0,-59,-61,-66,-65,-62,-65,2.53,4.92
-72,-72,-72,-72,-72,-72,-73,-71,-73,-71,-72,-72,-67,-73,-69,-69,-66,-70,-69,-68,-71,-74,-70,-72,-67,-73,-69,-68,-72,-69,-70,-69,-66,-69,-70,-72,-65,-69,-72,-69,-59,-65,-66,-67,-65,-72,-66,-73,0,-74,1.01,4.55
-71,-72,-73,-72,-72,-69,-71,-74,-67,-73,-70,-64,-71,-69,-69,-72,-73,-72,-70,-73,-70,-66,-71,-72,-72,-73,-74,-73,-73,-74,-72,-73,-68,-70,-71,-69,-71,-71,-73,-70,-74,-71,-70,-71,-70,-73,-72,-73,-72,-71,0.53,2.92
-70,-71,-69,-68,-69,-55,-71,-65,-69,-68,-69,-48,-67,-71,-70,-70,-68,-69,-64,-73,-66,-72,-70,-68,-73,-65,-64,-62,-68,-71,-74,-72,-71,-74,-69,-66,-67,-72,-71,-65,-72,-73,0,0,0,-71,-73,-73,-70,-74,1.7,0.62
-60,-59,-57,-58,-53,-58,-65,-54,-57,-58,-64,-47,-60,-59,-58,-61,-62,-59,-62,-52,-69,-54,-36,-63,-66,-63,-61,-70,-67,-60,-68,-69,-67,-69,-69,-73,-67,-35,-68,-70,-73,-72,-72,-74,-71,-69,-73,-70,-72,-69,3.86,0.48
-70,-67,-57,-60,-68,-68,-63,0,-67,-69,-64,-69,-67,-64,-62,-65,-63,-70,-63,-67,-68,-69,-66,-65,-60,-70,-69,-65,-67,-71,-68,-71,-73,-73,-72,-69,-69,-62,-75,-72,-72,-68,-67,-73,-71,-72,-69,-72,-74,-72,2.56,0.09
-20,-20,-44,-58,-51,-23,-44,-20,0,0,-57,-62,-20,-63,-59,-67,-51,-61,-66,-63,-66,-63,-61,-60,-68,-60,-69,-49,-48,-59,-63,-67,-66,-59,-70,-66,-59,-68,-72,-67,-68,-72,-72,-73,-72,-72,-71,-73,0,-74,4.99,0.04
-68,-71,-66,-71,-62,-68,-68,-68,-67,-72,-65,-60,-64,-69,-60,-64,-67,-65,-69,-62,-70,-70,-61,-65,-60,-69,-63,-64,-66,-56,-67,0,0,-48,-62,-59,-54,-60,-66,-66,-61,-63,-63,-65,-67,-64,-64,0,0,-66,2.91,3.23
-69,-72,-58,-67,-67,-70,-67,-60,-73,-70,-68,-72,-68,-63,-68,-66,-66,-68,-63,-57,-71,-66,-67,-70,-67,-69,-62,0,-63,-70,-72,-63,-73,-73,-69,-69,-66,-71,-66,-71,-65,-71,-71,-72,-71,-73,-72,-71,-67,-68,1.92,1.11
-73,-73,-59,-70,-65,-68,-66,-67,-69,-69,-70,-71,-69,-53,-61,-62,-63,-65,-61,-58,-20,-63,-61,-66,-59,-64,-64,-60,-51,-20,-54,-46,-64,-57,-57,-20,-60,-31,-20,-20,-20,-24,-39,-20,-20,-61,-65,-61,-64,-57,4.7,3.5
0,0,-73,-73,-73,-66,-65,-70,-70,-68,-65,-67,-71,-72,-64,-49,-66,-65,-69,-72,-59,-60,-65,-60,-58,-67,-59,-64,-64,-62,-67,-63,-59,-62,-70,-53,-20,-63,-49,-58,0,-69,-65,-57,-57,-61,-55,0,-45,-20,3.8,4.22
-67,-67,-72,-70,-68,-69,-69,-70,-61,-72,-68,-68,-67,-68,-71,-59,-69,-72,-71,-69,-70,-63,-66,-72,-70,-65,-68,-63,-73,-69,-67,-68,-65,0,-68,-67,-71,-68,-65,-66,-57,-72,-73,-67,-68,-71,-66,-68,-74,-67,1.74,2.45
-65,-70,-71,-64,-70,-69,-73,-64,-73,-62,-67,-70,0,0,0,-67,0,-66,-71,0,0,-69,-68,-69,-65,-71,-65,-70,-71,-60,-68,-67,-74,-65,-64,-71,-70,-66,-60,-60,-69,-71,-70,-65,-67,-69,-70,-71,-61,-71,2.06,2.36
-71,-72,0,-67,-70,-70,-65,-64,-68,-73,-72,-72,-64,-72,-73,-71,-70,-65,-71,-64,-72,-68,-59,-65,-70,-65,-70,-69,-63,-67,-63,-71,-63,-70,-68,-73,-68,-67,-67,-63,-65,-70,-66,-67,-67,-66,-65,-66,-71,-66,1.78,4.21
-54,-67,-52,-57,-49,-44,-63,-61,-55,-54,-62,-46,-62,-62,-62,-69,-69,-64,-62,-66,-65,-63,-45,-58,-68,-55,-54,-62,0,-65,-68,-59,-67,-62,-68,-67,-71,-70,-72,-64,-66,-72,-69,-72,-72,-74,-72,-70,-74,-72,3.65,0.09
-71,-68,-70,-69,-74,-68,-71,-66,-68,-71,-66,-61,-66,-65,-64,-66,-60,-44,-65,-64,-54,-69,-66,-35,-58,-38,-20,-43,-60,-58,0,-20,-54,-33,-20,-20,-20,-50,-20,-43,-20,-20,-47,-62,-61,-44,-63,-68,-51,-66,4.86,3.34
-70,-73,-73,-72,-73,-73,-71,-68,-69,-70,-68,-62,-68,-65,-65,-73,0,-69,-71,-67,-68,-65,-61,-67,-58,-63,-67,-67,-64,-70,-67,-66,-59,-68,-60,-70,-61,-68,-60,-62,-47,-60,-48,0,0,0,-32,-66,-57,-55,3.45,4.17
-67,-56,-53,-55,-55,-58,-70,-64,-66,-65,-63,-67,-64,-68,-65,-67,-53,-64,-65,-51,-54,-63,-54,-68,-58,-67,-61,-65,-46,-65,-55,-62,-58,-62,-67,-64,-71,-72,-66,-63,0,-73,-65,-67,-64,-62,-69,-67,-73,-68,3.35,0.91
